title,video_id,views,likes,comment_count,published_at,data,hora
Contratação e Documentação I Tudo que você precisa saber sobre o Crédito Imobiliário Itaú,bK5L6DJ09IU,17973,196,7,2022-04-02 01:04:23+00:00,2022-04-02,01:04:23
Seguros e Pula Parcela I Tudo que você precisa saber sobre o Crédito Imobiliário Itaú,E4_DqRqXxNg,16810,194,18,2022-04-02 01:04:27+00:00,2022-04-02,01:04:27
Como contratar o Empréstimo com Garantia de Imóvel Itaú? Confira o passo a passo.,N6N6rJKHMTQ,6370,65,0,2022-04-02 01:04:36+00:00,2022-04-02,01:04:36
Como usar o dinheiro do Empréstimo com Garantia de Imóvel? O imóvel pode estar em nome de terceiro?,YIf7TOLQJ_Q,10760,113,2,2022-04-02 01:04:40+00:00,2022-04-02,01:04:40
O que é e Como funciona o Empréstimo com Garantia de Imóvel do Itaú!,6xxc36xxQpE,14137,159,7,2022-04-02 01:04:44+00:00,2022-04-02,01:04:44
SAC Consórcio Itaú: quais as estratégias para dar lances?,BT0Ipdbx_e0,1361281,162,8,2022-04-12 20:44:34+00:00,2022-04-12,20:44:34
Itaú. Feito com você,3wXbO8NKMNw,10094782,1316,97,2022-04-27 23:23:25+00:00,2022-04-27,23:23:25
Itaú. Feito com você | #ConteúdoAcessível,pYpJng-ts8w,40870,303,37,2022-04-29 20:31:35+00:00,2022-04-29,20:31:35
Itau Data Science Meetup #1 Método de Análise de Complexidade de Conjuntos de Dados,u9Z-8zRXou0,169693,559,0,2022-05-04 20:17:53+00:00,2022-05-04,20:17:53
ITUB4 - Resultados 1T22 - Itaú Unibanco (PT-BR),Joz8AHh6rhM,9961,208,2,2022-05-09 14:51:23+00:00,2022-05-09,14:51:23
ITUB4 - 1Q22 Results - Itaú Unibanco (ENG),vpexwQxjIsY,9192,85,2,2022-05-09 14:51:58+00:00,2022-05-09,14:51:58
Itaú Unibanco | Resultados Financeiros 1T22,aPR9CmsqChQ,8010,110,7,2022-05-09 20:50:14+00:00,2022-05-09,20:50:14
ITUB4 - 1Q22 Results - Itaú Unibanco,XCgGqWScbzE,4147,54,1,2022-05-11 18:36:44+00:00,2022-05-11,18:36:44
Feito com PodPah + Bruno PlayHard | #1,ZN-W1ZPoq6I,10088,839,44,2022-05-24 21:45:04+00:00,2022-05-24,21:45:04
Itau Data Science Meetup #2 Abordagens Multidisciplinares Ciência de Dados  Modelagem Computacional,6N-Oa4IFVlQ,95279,409,0,2022-06-02 13:17:57+00:00,2022-06-02,13:17:57
Itau Data Science Meetup #3 Atribuição autoral de textos digitais,9TV0VBxnXeQ,34223,170,0,2022-06-02 13:34:50+00:00,2022-06-02,13:34:50
Itau Data Science Meetup #4 Biometria de voz com D Vectors,NTrSxgwp8-o,22412,118,0,2022-06-02 13:57:42+00:00,2022-06-02,13:57:42
Itau Data Science Meetup #5 Criando um grafo da literatura ocidental com Deep Learning,KuBlokDuUI4,16159,59,0,2022-06-02 14:07:09+00:00,2022-06-02,14:07:09
Itau Data Science Meetup #6 Quantum Machine Learning e o classificador variacional quântico,2XOfnq4niwQ,17463,146,0,2022-06-02 14:25:25+00:00,2022-06-02,14:25:25
Itau Data Science Meetup #7 Melhoria da qualidade da voz usando Redes Neurais,ezXNx3TnKc0,11159,52,0,2022-06-02 14:45:29+00:00,2022-06-02,14:45:29
Itau Data Science Meetup #8 Construindo modelos dinâmicos a partir de séries temporais,z5EXdZy-dCM,19353,83,0,2022-06-02 16:08:54+00:00,2022-06-02,16:08:54
Itaú. Feito com você,tlJyPUIX69Q,27259586,3390,48,2022-06-05 23:37:14+00:00,2022-06-05,23:37:14
Itaú. Feito com você | #ConteúdoAcessível,nzfLEAl9tFg,30157,131,10,2022-06-08 13:26:06+00:00,2022-06-08,13:26:06
Coisas Que Aprendi Com 23 Anos | Feito com @MoriMura,l1ionJKsmzA,9852,541,70,2022-06-10 22:21:54+00:00,2022-06-10,22:21:54
Itaú Cartões - Pague com o cartão Itaú no celular,JoxhWAh3Ql8,6520923,3758,35,2022-06-16 18:57:17+00:00,2022-06-16,18:57:17
Itaú. Feito com você,HyoER7BCq6g,8225725,447,16,2022-06-21 00:21:28+00:00,2022-06-21,00:21:28
Fazendo as contas - Parte 2 I Tudo que você precisa saber sobre o Crédito Imobiliário Itaú,8dJxG7-GWD8,7743,102,13,2022-06-21 16:25:29+00:00,2022-06-21,16:25:29
Tudo que você precisa saber sobre o Crédito Imobiliário Itaú I Parte 1,sDbsAy8fe2Y,23664,262,7,2022-06-21 16:33:37+00:00,2022-06-21,16:33:37
Itaú Cartões – Compras online com o cartão virtual Itaú no celular,tlHHhHKCom0,10519327,1629,20,2022-06-21 21:22:19+00:00,2022-06-21,21:22:19
Pagamento por aproximação com cartão Itaú no celular,8nm93q7SK0w,88330,514,33,2022-07-04 19:50:03+00:00,2022-07-04,19:50:03
Pagamento via débito online,lh-XFZE-kKI,6362,79,2,2022-07-05 19:11:59+00:00,2022-07-05,19:11:59
Pagamento com cartão virtual Itaú,zQMtY4iQMa4,59744,350,31,2022-07-05 19:13:38+00:00,2022-07-05,19:13:38
Itaú. Feito com você,2omCN8c3O18,47382,363,32,2022-07-06 21:21:14+00:00,2022-07-06,21:21:14
Fazendo as contas - Parte 1 I Tudo que você precisa saber sobre o Crédito Imobiliário Itaú,X0IcP6aIKeI,12421,138,5,2022-07-06 22:03:59+00:00,2022-07-06,22:03:59
Itaú. Feito com você | #ConteúdoAcessível,swhEGGhDm2g,17163,113,11,2022-07-07 14:11:44+00:00,2022-07-07,14:11:44
Carreiras no Varejo - Manifesto,2PLrfF6-iPI,3736,52,5,2022-07-20 17:41:12+00:00,2022-07-20,17:41:12
Carreiras do Varejo - Agência Laranja,GfM1SMusp9g,12133,113,4,2022-07-20 17:49:39+00:00,2022-07-20,17:49:39
Carreiras do Varejo - Personnalité,PKpYgicpGkM,7475,108,7,2022-07-20 18:04:09+00:00,2022-07-20,18:04:09
Carreiras do Varejo - Itaú Empresas,gi_IgJFh7ks,4808,52,2,2022-07-20 18:15:59+00:00,2022-07-20,18:15:59
Carreiras no Varejo - Rede,aPg5Oumc0NQ,3285,43,2,2022-07-20 18:46:31+00:00,2022-07-20,18:46:31
Carreiras do Varejo - Seguros,-gWfHl8AAmo,6178,63,3,2022-07-20 23:28:40+00:00,2022-07-20,23:28:40
Carreiras do Varejo - Designers,yZQ_--tn4cE,7240,102,5,2022-07-28 12:23:16+00:00,2022-07-28,12:23:16
Pagamento com a via digital do seu cartão Itaú.,HgCQ4yoen-0,6920,78,5,2022-07-29 17:55:44+00:00,2022-07-29,17:55:44
Itau Data Science Meetup #9 Introdução ao Aprendizado por Reforço,zerTbKzNq1o,12474,97,0,2022-07-29 19:58:27+00:00,2022-07-29,19:58:27
Carreiras do Varejo - Produtos,PGi1RuIPkAk,15854,175,9,2022-08-01 12:50:54+00:00,2022-08-01,12:50:54
Um dia de Trainee no Itaú | #FeitoCom Lorraine,Gd6O_UAZAhg,7000,190,14,2022-08-04 18:40:48+00:00,2022-08-04,18:40:48
Pague pelo WhatsApp com seu cartão Itaú.,L8Zi0EBg4RE,6100,119,2,2022-08-08 13:42:28+00:00,2022-08-08,13:42:28
Itaú Unibanco | Resultados Financeiros 2T22,Jv0phQq8q2E,9900,174,11,2022-08-08 21:20:46+00:00,2022-08-08,21:20:46
Itaú Unibanco's Financial Results 2Q2022,der7aPtF4LE,6486,116,2,2022-08-08 21:29:43+00:00,2022-08-08,21:29:43
ITUB4 - 2Q22 Results - Itaú Unibanco,hhyXCNZVe1E,2536,44,0,2022-08-09 14:58:44+00:00,2022-08-09,14:58:44
ITUB4 - Resultados 2T22 - Itaú Unibanco,qMU4xcTvznk,12696,213,4,2022-08-09 14:59:26+00:00,2022-08-09,14:59:26
Como funciona o Pula Parcela Itaú? As parcelas podem aumentar ou a taxa é fixa? SAC ou PRICE?,4tGlj9134uI,13792,175,11,2022-08-16 18:20:51+00:00,2022-08-16,18:20:51
Empréstimo com Garantia de Imóvel vale a pena? Por que ele é melhor que outros empréstimos?,EaKAVqHJKVA,6204,104,6,2022-08-16 18:26:55+00:00,2022-08-16,18:26:55
Itaú e você contra golpes e fraudes | Golpe da Troca do Cartão,t4FsNNLOASc,5284599,3002,97,2022-08-17 13:39:55+00:00,2022-08-17,13:39:55
Itaú e você contra golpes e fraudes | Como se proteger do Golpe da troca de cartão,sUeBXQpDWC4,644619,5405,81,2022-08-19 20:37:56+00:00,2022-08-19,20:37:56
Itaú e você contra golpes e fraudes | Golpe da Falsa Central,b3WmNcLFlDE,9748516,427,17,2022-08-22 14:00:05+00:00,2022-08-22,14:00:05
Itaú e você contra golpes e fraudes | Golpe da troca de cartão #ConteúdoAcessível,--eMRCIPTgE,25885,221,17,2022-08-22 18:18:01+00:00,2022-08-22,18:18:01
Itaú e você contra golpes e fraudes | Golpe da Falsa Central #ConteúdoAcessível,cDtwlCVV8eo,33289,301,16,2022-08-22 18:47:54+00:00,2022-08-22,18:47:54
Como transferir com Pix usando só um dado?,EhG3HlKElq8,31177,948,40,2022-08-22 21:31:04+00:00,2022-08-22,21:31:04
Itaú e você contra golpes e fraudes | Como se proteger do Golpe da falsa central,A6Gsg_VHgnY,132057,1568,50,2022-08-23 18:12:24+00:00,2022-08-23,18:12:24
Itaú e você contra golpes e fraudes | Golpe da falsa central,Ga1pNsL4Cmw,87332,157,5,2022-08-24 17:33:22+00:00,2022-08-24,17:33:22
Itaú e você contra golpes e fraudes | Golpe no WhatsApp,bA1q2CfcnJQ,5898819,4967,118,2022-08-25 20:13:22+00:00,2022-08-25,20:13:22
Itaú e você contra golpes e fraudes  | Como se proteger do Golpe no WhatsApp,vs27aeCECXc,322880,1712,55,2022-08-25 20:15:10+00:00,2022-08-25,20:15:10
Programa Trainee 2023 | Otávio,ljzplwxiHUA,1376,36,4,2022-08-29 13:40:16+00:00,2022-08-29,13:40:16
Itaú Unibanco | Relatório Anual Integrado e Relatório ESG 2021,CX1JdGaTlhw,5104,89,3,2022-08-29 14:16:53+00:00,2022-08-29,14:16:53
Itaú. O palco é todo seu.,BXdRo9fCL-I,327141,752,101,2022-08-31 13:03:44+00:00,2022-08-31,13:03:44
Itaú Day 2022,MtBcMZwvqig,55930,994,30,2022-09-01 15:14:25+00:00,2022-09-01,15:14:25
Itaú Data Science Meetup #10 Construindo uma plataforma de MLOps no Itaú,RQF_nFxIDVU,9348,117,0,2022-09-01 17:23:25+00:00,2022-09-01,17:23:25
Itaú e você contra golpes e fraudes | Golpe no WhatsApp | #ConteúdoAcessível,UJ_taW7sWkU,26566,184,7,2022-09-06 00:23:32+00:00,2022-09-06,00:23:32
Leon e Nil reagem a propaganda sobre o Golpe no WhatsApp  | Feito com @coisadenerd,6wZ1jtihEnA,100869,1358,58,2022-09-08 21:32:39+00:00,2022-09-08,21:32:39
Itaú Day 2022 – English version,L1U3e6EcYaM,2574,24,0,2022-09-09 13:31:02+00:00,2022-09-09,13:31:02
Como transferir com Pix usando agência e conta?,ZLBZCXavlZc,20377,139,9,2022-09-09 18:13:18+00:00,2022-09-09,18:13:18
Rock in Rio | O palco é todo seu,qIlkI7V72Nc,106196,180,7,2022-09-09 20:08:58+00:00,2022-09-09,20:08:58
Crédito Imobiliário Itaú Personnalité é digital. Sua casa nova em poucos cliques.,B0Fj_PBaHPA,882147,195,9,2022-09-09 20:32:21+00:00,2022-09-09,20:32:21
Crédito Imobiliário Itaú. Sua casa nova em poucos cliques pelo celular.,xwauV1GwbnI,40526237,1987,70,2022-09-09 20:33:19+00:00,2022-09-09,20:33:19
Itaú. O palco é todo seu.,dYc0ZQIW4uE,340624,117,6,2022-09-09 20:51:29+00:00,2022-09-09,20:51:29
Itaú em Goiânia,cEYDJ5TP4oo,14775,139,3,2022-09-09 21:35:36+00:00,2022-09-09,21:35:36
Juliette confirmada na Arena Itaú no Rock in Rio,xIxAXLf5QJg,4057,52,0,2022-09-10 00:34:22+00:00,2022-09-10,00:34:22
Juliette na Arena Itaú #OPalcoÉTodoSeu,MyGnks4nhwo,2554,26,0,2022-09-10 00:38:48+00:00,2022-09-10,00:38:48
Itaú Unibanco's Financial Results | 4Q2021,os5gl8J21Jc,8988,119,5,2022-09-12 20:41:42+00:00,2022-09-12,20:41:42
ITUB4 - 1Q22 Results - Itaú Unibanco (ENG),0NjrgA_SuPo,1683,12,0,2022-09-12 20:42:22+00:00,2022-09-12,20:42:22
Itaú Unibanco's 3Q2021 Financial Results,v7VxnQmGaXE,7109,91,1,2022-09-12 20:42:35+00:00,2022-09-12,20:42:35
Itaú + Podpah :: Pedro Sampaio,vVYAGVOEWTM,1330,27,0,2022-09-13 21:06:51+00:00,2022-09-13,21:06:51
"Meu Pet Seguro - um dia de descontração, afeto e cuidado",7gxK1aNPp9g,16181,150,0,2022-09-14 18:49:02+00:00,2022-09-14,18:49:02
Itaú Day 2022 – English version,pSbLQ5FHr3Y,5073,37,0,2022-09-16 15:36:17+00:00,2022-09-16,15:36:17
Apartamento novo? Com o Consórcio Itaú tem como!,w3ASq3E8hmQ,16685784,339,18,2022-09-16 19:09:11+00:00,2022-09-16,19:09:11
Vem conhecer as experiências e a jornada dos nossos itubers com deficiência,TgMijqaVTqs,3751,121,5,2022-09-21 21:47:58+00:00,2022-09-21,21:47:58
Carro novo? Com o Consórcio Itaú tem como!,BgYh4c_Xm_4,1747999,367,6,2022-09-22 12:41:31+00:00,2022-09-22,12:41:31
República Nóis que Voa | Ep 01: Renda extra | Feito com @RafaellaTuma,YGFjbPioSz4,28879,292,17,2022-09-22 21:24:01+00:00,2022-09-22,21:24:01
"PIC Itaú - Sorte grande, pagando um valor pequenininho",yvZ3OidQ-BU,12880,131,0,2022-09-22 21:50:36+00:00,2022-09-22,21:50:36
Seguro de Vida Itaú: Um seguro que fala a sua língua.,_ifa8r7kfAo,8780,107,0,2022-09-28 14:20:48+00:00,2022-09-28,14:20:48
Seguro de Vida Itaú: Aproveite a vida que a gente te dá cobertura,2VL9hjkVr7M,27678,265,0,2022-09-28 14:22:58+00:00,2022-09-28,14:22:58
Itaú Data Science Meetup #11 Como customizar e produtizar modelos SOTA de NLP da Huggingface na AWS,QZbdehhHA0s,16623,88,0,2022-09-28 15:21:40+00:00,2022-09-28,15:21:40
Mudando o Game Ep 01 - Mudando o mercado com Babi e Loud,xqTNxbLNJ2s,2341,59,11,2022-09-29 20:38:08+00:00,2022-09-29,20:38:08
Isso muda o mercado gamer,mLnzjK3Vhzs,1666,46,3,2022-09-29 20:38:36+00:00,2022-09-29,20:38:36
Mudando o Game Ep 02 - Mudando a comunidade com Flakes e Hero Base,y-VokRyLgRM,2194,35,2,2022-09-30 22:28:07+00:00,2022-09-30,22:28:07
Isso muda a comunidade gamer,Qtm5yfOhVy0,1529,40,2,2022-09-30 22:28:29+00:00,2022-09-30,22:28:29
Itaú. Feito com você,qB8cdZfhmec,2792396,326,19,2022-10-03 22:52:02+00:00,2022-10-03,22:52:02
Isso muda o cenário indie,1ROcIsKsFBo,928,14,1,2022-10-06 19:11:22+00:00,2022-10-06,19:11:22
Mudando o Game EP 03 - Mudando o cenário indie com Pedro Caxa,uI9CedP62lQ,1955,33,4,2022-10-06 19:11:29+00:00,2022-10-06,19:11:29
Rock in Rio #TBT | Dia 02/09,1VwaORacXpA,5740,198,0,2022-10-06 22:39:03+00:00,2022-10-06,22:39:03
Rock in Rio #TBT | Podpah entrevista Dead Fish | Dia 02/09,p6hVY9mvXpA,5911,23,5,2022-10-06 22:46:34+00:00,2022-10-06,22:46:34
Itaú. Feito com você #ConteúdoAcessível,E8F7iU6oy0A,23090,94,2,2022-10-07 18:34:36+00:00,2022-10-07,18:34:36
Isso muda a cena,f7fpgvY7BCA,1527,16,2,2022-10-07 20:37:18+00:00,2022-10-07,20:37:18
Mudando o Game EP 04 - Mudando a Cena com Pan e MIBR,tc4OC2u6jSg,2633,43,6,2022-10-07 20:37:53+00:00,2022-10-07,20:37:53
Mudando o Game EP 05 - Mudando o futuro com Marcus Vinícius e Taça das Favelas,mnzAK7m3olM,2152,33,1,2022-10-10 21:32:29+00:00,2022-10-10,21:32:29
Isso muda o futuro,QCrtLdgGvY4,2273,42,3,2022-10-10 21:48:26+00:00,2022-10-10,21:48:26
República Nóis que Voa | Ep 02: Aprendendo a poupar | Feito com @RafaellaTuma,SZQ-P7jiK6A,35007,254,18,2022-10-10 22:18:01+00:00,2022-10-10,22:18:01
Rock in Rio #TBT | Podpah entrevista Pedro Sampaio | Dia 03/09,d5W722QJ38A,2927,30,2,2022-10-13 21:21:24+00:00,2022-10-13,21:21:24
Rock in Rio #TBT | Dia 03/09,B4SLARjnbBM,8350,239,2,2022-10-13 21:23:26+00:00,2022-10-13,21:23:26
A Taça das Favelas está de volta,Z8h-fvptGlg,5082,250,2,2022-10-14 20:57:52+00:00,2022-10-14,20:57:52
A Taça das Favelas está de volta!,ihp29qt-GDo,12645,107,4,2022-10-14 22:39:06+00:00,2022-10-14,22:39:06
Making Of - Taça das Favelas,zuR_ycIDcmk,3221,139,0,2022-10-17 18:29:18+00:00,2022-10-17,18:29:18
República Nóis que Voa | Ep 03: Usando bem o cartão de crédito | Feito com @RafaellaTuma,pWNTLeBy2Vc,19620,123,8,2022-10-20 21:20:49+00:00,2022-10-20,21:20:49
Rock in Rio #TBT | Podpah entrevista João Gomes | Dia 04/09,ufFqZX36OFs,18411,71,2,2022-10-20 21:43:14+00:00,2022-10-20,21:43:14
Rock in Rio #TBT | Dia 04/09,mPtxin1mJaw,5430,210,1,2022-10-20 21:46:55+00:00,2022-10-20,21:46:55
Microssérie Open Finance Itaú - Episódio 1,lhfMoCwmJJM,8291,122,7,2022-10-21 13:13:19+00:00,2022-10-21,13:13:19
Gaules e Tribo vem para mudar o game no Itaú,45Wqs9Rv9-A,10968,395,3,2022-10-21 21:00:41+00:00,2022-10-21,21:00:41
Gaules e Tribo no Itaú: #IssoMudaOGame,sDKwuasy_1o,19115,143,13,2022-10-21 21:00:50+00:00,2022-10-21,21:00:50
Microssérie Open Finance Itaú - Episódio 2,LEMFNNu_vdo,7122,98,7,2022-10-24 13:35:26+00:00,2022-10-24,13:35:26
Seguro de Vida em Grupo: seus funcionários protegidos e a estabilidade da sua empresa garantida,qb-OGTxTZbw,7531,93,0,2022-10-26 12:48:48+00:00,2022-10-26,12:48:48
Seguro de Vida Global: benefícios para sua empresa e para os seus funcionários,zu7abo8v5e4,8505,112,0,2022-10-26 12:49:07+00:00,2022-10-26,12:49:07
Itaú Shop. É no app. É seguro. É feito com você.,Z0HzH6_6nfY,7994542,1737,105,2022-10-26 12:55:15+00:00,2022-10-26,12:55:15
Itaú Data Science Meetup #12 Data Science as a Product,f3tb85P3D2Y,15444,95,0,2022-10-26 18:34:13+00:00,2022-10-26,18:34:13
Rock in Rio #TBT | Dia 08/09,D9iN-VkjPtw,16479,55,4,2022-10-27 22:53:01+00:00,2022-10-27,22:53:01
Rock in Rio #TBT | Lagum - Show Completo | Dia 08/09,k2oalvuj3VY,34484,98,3,2022-10-27 22:54:16+00:00,2022-10-27,22:54:16
Rock in Rio #TBT | Podpah entrevista Vanessa Lopes | Dia 08/09,PNM2NNEf7WU,25376,107,2,2022-10-27 23:04:18+00:00,2022-10-27,23:04:18
Microssérie Open Finance Itaú - Episódio 3,Rp3t3rLVtzA,6652,56,2,2022-10-28 19:53:33+00:00,2022-10-28,19:53:33
República Nóis que Voa | Ep 04: 3 dicas de como atingir os objetivos | Feito com @RafaellaTuma,4MdqU0ZV7Go,29843,159,1,2022-11-03 21:09:03+00:00,2022-11-03,21:09:03
Rock in Rio #TBT | Dia 09/09,SwZPEdSLv6w,45069,135,7,2022-11-03 21:43:46+00:00,2022-11-03,21:43:46
Rock in Rio #TBT | Podpah entrevista Fresno | Dia 09/09,yOdFquVI32k,9132,23,2,2022-11-03 21:51:06+00:00,2022-11-03,21:51:06
Rock in Rio #TBT | Fresno - Show Completo | Dia 09/09,X5AV7f4oCWo,39919,169,17,2022-11-03 23:29:17+00:00,2022-11-03,23:29:17
Convocação da Torcida Brasileira,MWVDwLMUfUs,92568,671,26,2022-11-07 23:18:35+00:00,2022-11-07,23:18:35
Itaú Unibanco | Resultados Financeiros 3T22,kFK9NIsyqzQ,5400,102,1,2022-11-11 09:05:26+00:00,2022-11-11,09:05:26
ITUB4 - 3Q22 Results - Itaú Unibanco,IktHZUCMk7I,3697,40,0,2022-11-11 14:49:41+00:00,2022-11-11,14:49:41
ITUB4 - Resultados 3T22 - Itaú Unibanco,9gqCiBprMNQ,9221,139,5,2022-11-11 14:50:11+00:00,2022-11-11,14:50:11
Itaú Unibanco | Financial Results 3Q2022,JVBfreuS0mQ,4113,43,2,2022-11-11 18:51:41+00:00,2022-11-11,18:51:41
Open Finance Itaú - Como compartilhar os seus dados?,jnaaytW1rtg,13456,80,6,2022-11-11 22:18:11+00:00,2022-11-11,22:18:11
Mostra Tua Força Brasil 2022 – Teaser Oficial,A856fp4baoM,74985,674,15,2022-11-12 14:45:42+00:00,2022-11-12,14:45:42
"Mostra Tua Força Brasil 2022 - Ludmilla, João Gomes, Kawe e Timbalada",xY8w1zKjBh8,930050,10529,378,2022-11-13 19:49:34+00:00,2022-11-13,19:49:34
Mostra Tua Força Brasil 2022 - Clipe Oficial,HoR5dqa60l4,13924060,24870,788,2022-11-16 23:55:38+00:00,2022-11-16,23:55:38
Poupar pra Render | Temporada 3 | Episódio 1: Saúde financeira e saúde mental,NRYAJWIXRrk,3707,51,0,2022-11-17 13:27:24+00:00,2022-11-17,13:27:24
Poupar pra Render | Temporada 3 | Episódio 2: Gatilhos mentais e financeiros,AH3UQflv2vk,3001,49,3,2022-11-17 13:42:17+00:00,2022-11-17,13:42:17
Poupar pra Render | Temporada 3 | Episódio 3: Uma rede de apoio para os momentos incertos,kKxbINPMiwU,4373,33,1,2022-11-17 13:56:04+00:00,2022-11-17,13:56:04
Poupar pra Render | Temporada 3 | Episódio 4: Autoconhecimento e escolhas conscientes,eFmTU0qgBQE,3331,28,0,2022-11-17 14:02:12+00:00,2022-11-17,14:02:12
Mostra Tua Força Brasil 2022 - FitDance,H7WSJCF9X-0,292198,1932,68,2022-11-18 21:59:07+00:00,2022-11-18,21:59:07
Open Finance: Quer ter mais chances de ter melhores taxas de crédito?,sHzDSTxDvXo,3454,25,2,2022-11-18 23:30:25+00:00,2022-11-18,23:30:25
Open Finance: faça um pagamento no app do Itaú usando saldo de outros bancos.,Aa14XzyJC5A,3394,29,1,2022-11-18 23:30:44+00:00,2022-11-18,23:30:44
Open Finance no Itaú centraliza todas as suas contas ;),6L_HsiO2d20,4170,22,1,2022-11-18 23:31:03+00:00,2022-11-18,23:31:03
O Open Finance no Itaú já começou. Veja como é simples e seguro compartilhar seus dados.,29n9qP0verw,6266,40,3,2022-11-18 23:31:50+00:00,2022-11-18,23:31:50
Open Finance: agora aumentar o limite do seu cartão ficou mais fácil.,_8Oot1Eaje0,4024,26,0,2022-11-18 23:35:25+00:00,2022-11-18,23:35:25
Camisa sem estrelas,uAqterth2Gg,54605,461,16,2022-11-20 16:56:38+00:00,2022-11-20,16:56:38
_dia do cliente | Seguros do Itaú,b0raWudHH44,5393,69,0,2022-11-21 19:41:22+00:00,2022-11-21,19:41:22
Convocação da Torcida Brasileira - #ConteúdoAcessível,XRoWfjId3G8,18457,150,8,2022-11-21 21:44:52+00:00,2022-11-21,21:44:52
Open Finance: Como realizar Pix usando saldo de outros bancos com o app Itaú,bofgAFg99qg,19356,340,14,2022-11-24 17:38:07+00:00,2022-11-24,17:38:07
Itaú Mail Box - Acompanhe as movimentações da sua conta PJ de forma automatizada,VaCWErdHaMI,7755,59,5,2022-11-25 16:00:54+00:00,2022-11-25,16:00:54
"Seguro Auto Fácil Itaú: se cabe no seu bolso, cabe na sua vida",H4PoMUhnQDc,19043,141,0,2022-11-25 22:54:01+00:00,2022-11-25,22:54:01
Mostra Tua Força Brasil 2022 - Letra Oficial,YuGS5VyHv9M,336305,1460,62,2022-11-28 12:56:25+00:00,2022-11-28,12:56:25
Controle de Finanças Squad | Ep 01: De olho nos gastos | Feito com @DennisSabino,5x9J1fcIUak,39820,258,22,2022-11-28 22:21:18+00:00,2022-11-28,22:21:18
Plano de Saúde: o bem-estar de cada colaborador importa,nCqqNEQyuMM,9175,122,0,2022-11-29 20:49:33+00:00,2022-11-29,20:49:33
"Mostra Tua Força Brasil 2022 - Ludmilla, João Gomes, Kawe e Timbalada | #ConteúdoAcessível",3Gz31WzgLjc,43585,227,11,2022-11-29 22:05:53+00:00,2022-11-29,22:05:53
Mostra Tua Força Brasil 2022 - Clipe Oficial #ConteúdoAcessível,gGPBc0a3Mn4,138922,777,39,2022-11-29 22:16:28+00:00,2022-11-29,22:16:28
Itaú Data Science Meetup #13 Introdução aos paradigmas da Programação,XDJ28JZws_I,17535,113,0,2022-12-01 15:00:35+00:00,2022-12-01,15:00:35
Rock in Rio #TBT | Podpah entrevista Rapha Vicente | Dia 10/09,YHSkkySJ1eg,43213,84,9,2022-12-01 21:57:47+00:00,2022-12-01,21:57:47
Rock in Rio #TBT | Dia 10/09,IQJngr6R7jU,9180,276,0,2022-12-01 22:04:21+00:00,2022-12-01,22:04:21
Rock in Rio #TBT | Terno Rei - Show Completo | Dia 10/09,kHcB_sEKQSI,389798,1278,58,2022-12-01 23:49:02+00:00,2022-12-01,23:49:02
Controle de Finanças Squad | Ep 02: Criando uma reserva de emergência | Feito com @DennisSabino,54YEEYJh9wE,53767,183,12,2022-12-05 18:06:53+00:00,2022-12-05,18:06:53
"Quem muda para o iPhone, muda pra sempre.",UO7rAzY92qU,44329,129,4,2022-12-08 13:14:33+00:00,2022-12-08,13:14:33
Garanta sempre um iPhone novinho no iPhone pra Sempre,jb32oOk4mkc,93210,640,119,2022-12-08 13:16:39+00:00,2022-12-08,13:16:39
Lançamento Potências - Programa de Bolsas de Permanência Universitária do Itaú Unibanco,9xOIwSv_hWc,20574,182,5,2022-12-08 20:37:00+00:00,2022-12-08,20:37:00
Rock in Rio #TBT | Dia 11/09,vYqJrpD-ifc,10684,273,1,2022-12-08 23:30:12+00:00,2022-12-08,23:30:12
Rock in Rio #TBT | Juliette - Show Completo | Dia 11/09,R3uJ618HJwI,68015,156,24,2022-12-08 23:31:52+00:00,2022-12-08,23:31:52
Rock in Rio #TBT | Podpah entrevista Boca Rosa | Dia 11/09,IwXUqxGX4UI,12441,43,3,2022-12-08 23:34:53+00:00,2022-12-08,23:34:53
Seguro Auto Fácil Itaú: Os Bastidores da Criação,Y0eovEuMP3w,16556,95,0,2022-12-13 17:13:18+00:00,2022-12-13,17:13:18
Controle de Finanças Squad | Ep 03: Lembrete: não esquecer | Feito com @DennisSabino,RYxJmdcnJtE,68653,170,7,2022-12-14 18:27:11+00:00,2022-12-14,18:27:11
Controle de Finanças Squad | Ep 04: A importância do planejamento | Feito com @DennisSabino,O7neeF-VGB8,64557,196,10,2022-12-14 19:16:37+00:00,2022-12-14,19:16:37
Itaú | Marcação a Mercado,WI4R3my2QAE,18465,302,18,2022-12-16 22:10:51+00:00,2022-12-16,22:10:51
Como instalar o iToken no aplicativo Itaú?,i5ukD68x-D4,97862,583,71,2022-12-22 12:53:27+00:00,2022-12-22,12:53:27
Itau Data Science Meetup #14 Letramento para Comunicação Efetiva com Dados,KixMTYQekrs,26387,156,0,2022-12-22 14:59:35+00:00,2022-12-22,14:59:35
2023 é feito com você.,UCxSq2I4Ets,29170814,35634,2297,2022-12-22 22:50:53+00:00,2022-12-22,22:50:53
2023 é feito com você. (Versão Libras),qR1QwtOS-SE,10480681,2024,154,2022-12-26 17:54:00+00:00,2022-12-26,17:54:00
